Date,Product Name,Category,Opening Stock,Purchases,Sales,Returns,Stock Adjustments,Closing Stock,Revenue,Costs,Profit
10-09-2024,6D Polo Club ESD,Hardware,10,0,6,0,-1,3,2700,0,2700
11-09-2024,6D Polo Club ESD,Hardware,3,0,3,1,-3,0,1350,0,1350
12-09-2024,6D Polo Club ESD,Hardware,0,0,0,0,0,0,0,0,0
13-09-2024,6D Polo Club ESD,Hardware,0,0,0,0,0,0,0,0,0
14-09-2024,6D Polo Club ESD,Hardware,0,0,0,0,0,0,0,0,0
15-09-2024,6D Polo Club ESD,Hardware,0,0,0,4,0,4,0,0,0
16-09-2024,6D Polo Club ESD,Hardware,4,28,14,2,1,21,6300,4200,2100
17-09-2024,6D Polo Club ESD,Hardware,21,0,0,0,0,21,0,0,0
18-09-2024,6D Polo Club ESD,Hardware,21,0,19,3,4,9,8550,0,8550
19-09-2024,6D Polo Club ESD,Hardware,9,0,1,6,0,14,450,0,450
20-09-2024,6D Polo Club ESD,Hardware,14,0,0,0,0,14,0,0,0
21-09-2024,6D Polo Club ESD,Hardware,14,0,5,8,3,20,2250,0,2250
22-09-2024,6D Polo Club ESD,Hardware,20,0,8,1,-2,11,3600,0,3600
23-09-2024,6D Polo Club ESD,Hardware,11,0,4,0,0,7,1800,0,1800
24-09-2024,6D Polo Club ESD,Hardware,7,0,3,2,-5,1,1350,0,1350
25-09-2024,6D Polo Club ESD,Hardware,1,0,0,5,-1,5,0,0,0
26-09-2024,6D Polo Club ESD,Hardware,5,0,4,5,2,8,1800,0,1800
27-09-2024,6D Polo Club ESD,Hardware,8,0,0,0,0,8,0,0,0
28-09-2024,6D Polo Club ESD,Hardware,8,0,4,7,-2,9,1800,0,1800
29-09-2024,6D Polo Club ESD,Hardware,9,64,32,3,2,46,14400,9600,4800
30-09-2024,6D Polo Club ESD,Hardware,46,0,22,9,-3,30,9900,0,9900
01-10-2024,6D Polo Club ESD,Hardware,30,0,18,5,-5,12,8100,0,8100
02-10-2024,6D Polo Club ESD,Hardware,12,0,6,4,-2,8,2700,0,2700
03-10-2024,6D Polo Club ESD,Hardware,8,0,0,0,-5,3,0,0,0
04-10-2024,6D Polo Club ESD,Hardware,3,0,0,0,0,3,0,0,0
05-10-2024,6D Polo Club ESD,Hardware,3,0,2,0,-3,0,900,0,900
06-10-2024,6D Polo Club ESD,Hardware,0,0,0,7,-2,5,0,0,0
07-10-2024,6D Polo Club ESD,Hardware,5,55,0,4,-2,62,0,8250,-8250
08-10-2024,6D Polo Club ESD,Hardware,62,0,21,5,-2,44,9450,0,9450
09-10-2024,6D Polo Club ESD,Hardware,44,0,41,7,0,10,18450,0,18450
10-10-2024,6D Polo Club ESD,Hardware,10,0,5,3,-1,7,2250,0,2250
11-10-2024,6D Polo Club ESD,Hardware,7,0,0,0,0,7,0,0,0
12-10-2024,6D Polo Club ESD,Hardware,7,0,2,5,0,10,900,0,900
13-10-2024,6D Polo Club ESD,Hardware,10,0,5,2,-2,5,2250,0,2250
14-10-2024,6D Polo Club ESD,Hardware,5,0,1,6,-4,6,450,0,450
15-10-2024,6D Polo Club ESD,Hardware,6,0,0,0,0,6,0,0,0
16-10-2024,6D Polo Club ESD,Hardware,6,0,2,5,2,11,900,0,900
17-10-2024,6D Polo Club ESD,Hardware,11,74,0,8,0,93,0,11100,-11100
18-10-2024,6D Polo Club ESD,Hardware,93,0,0,0,0,93,0,0,0
19-10-2024,6D Polo Club ESD,Hardware,93,0,92,8,-2,7,41400,0,41400
20-10-2024,6D Polo Club ESD,Hardware,7,0,0,7,-4,10,0,0,0
21-10-2024,6D Polo Club ESD,Hardware,10,0,6,1,-5,0,2700,0,2700
22-10-2024,6D Polo Club ESD,Hardware,0,0,0,0,-4,0,0,0,0
23-10-2024,6D Polo Club ESD,Hardware,0,0,0,4,-2,2,0,0,0
24-10-2024,6D Polo Club ESD,Hardware,2,0,0,0,0,2,0,0,0
25-10-2024,6D Polo Club ESD,Hardware,2,0,0,0,0,2,0,0,0
26-10-2024,6D Polo Club ESD,Hardware,2,0,1,5,1,7,450,0,450
27-10-2024,6D Polo Club ESD,Hardware,7,23,29,2,-2,1,13050,3450,9600
28-10-2024,6D Polo Club ESD,Hardware,1,0,1,9,-5,4,450,0,450
29-10-2024,6D Polo Club ESD,Hardware,4,0,0,3,-4,3,0,0,0
30-10-2024,6D Polo Club ESD,Hardware,3,0,0,5,-1,7,0,0,0
31-10-2024,6D Polo Club ESD,Hardware,7,0,6,1,0,2,2700,0,2700
01-11-2024,6D Polo Club ESD,Hardware,2,0,0,0,0,2,0,0,0
02-11-2024,6D Polo Club ESD,Hardware,2,0,0,5,2,9,0,0,0
03-11-2024,6D Polo Club ESD,Hardware,9,0,7,4,-3,3,3150,0,3150
04-11-2024,6D Polo Club ESD,Hardware,3,0,2,4,-3,2,900,0,900
05-11-2024,6D Polo Club ESD,Hardware,2,0,1,0,1,2,450,0,450
06-11-2024,6D Polo Club ESD,Hardware,2,67,21,1,-3,46,9450,10050,-600
07-11-2024,6D Polo Club ESD,Hardware,46,0,1,5,-2,48,450,0,450
08-11-2024,6D Polo Club ESD,Hardware,48,0,0,0,0,48,0,0,0
09-11-2024,6D Polo Club ESD,Hardware,48,0,0,0,0,48,0,0,0
10-11-2024,6D Polo Club ESD,Hardware,48,0,22,7,4,37,9900,0,9900
11-11-2024,6D Polo Club ESD,Hardware,37,0,37,1,2,3,16650,0,16650
12-11-2024,6D Polo Club ESD,Hardware,3,0,1,3,1,6,450,0,450
13-11-2024,6D Polo Club ESD,Hardware,6,0,2,8,-1,11,900,0,900
14-11-2024,6D Polo Club ESD,Hardware,11,0,0,0,0,11,0,0,0
15-11-2024,6D Polo Club ESD,Hardware,11,0,0,0,0,11,0,0,0
16-11-2024,6D Polo Club ESD,Hardware,11,0,6,0,-3,2,2700,0,2700
17-11-2024,6D Polo Club ESD,Hardware,2,0,0,2,0,4,0,0,0
18-11-2024,6D Polo Club ESD,Hardware,4,57,52,3,2,14,23400,8550,14850
19-11-2024,6D Polo Club ESD,Hardware,14,0,0,7,2,23,0,0,0
20-11-2024,6D Polo Club ESD,Hardware,23,0,7,2,3,21,3150,0,3150
21-11-2024,6D Polo Club ESD,Hardware,21,0,14,9,3,19,6300,0,6300
22-11-2024,6D Polo Club ESD,Hardware,19,0,0,0,0,19,0,0,0
23-11-2024,6D Polo Club ESD,Hardware,19,0,15,4,2,10,6750,0,6750
24-11-2024,6D Polo Club ESD,Hardware,10,0,4,0,1,7,1800,0,1800
25-11-2024,6D Polo Club ESD,Hardware,7,0,2,9,3,17,900,0,900
26-11-2024,6D Polo Club ESD,Hardware,17,0,0,0,-3,14,0,0,0
27-11-2024,6D Polo Club ESD,Hardware,14,61,29,2,2,50,13050,9150,3900
28-11-2024,6D Polo Club ESD,Hardware,50,0,10,7,-2,45,4500,0,4500
29-11-2024,6D Polo Club ESD,Hardware,45,0,0,0,0,45,0,0,0
30-11-2024,6D Polo Club ESD,Hardware,45,0,24,1,-3,19,10800,0,10800
01-12-2024,6D Polo Club ESD,Hardware,19,0,3,3,-5,14,1350,0,1350
02-12-2024,6D Polo Club ESD,Hardware,14,0,13,9,-3,7,5850,0,5850
03-12-2024,6D Polo Club ESD,Hardware,7,0,5,7,4,13,2250,0,2250
04-12-2024,6D Polo Club ESD,Hardware,13,0,7,6,-1,11,3150,0,3150
05-12-2024,6D Polo Club ESD,Hardware,11,91,88,4,-4,14,39600,13650,25950
06-12-2024,6D Polo Club ESD,Hardware,14,0,0,0,0,14,0,0,0
07-12-2024,6D Polo Club ESD,Hardware,14,0,3,0,2,13,1350,0,1350
08-12-2024,6D Polo Club ESD,Hardware,13,0,5,3,3,14,2250,0,2250
09-12-2024,6D Polo Club ESD,Hardware,14,0,1,0,2,15,450,0,450
10-12-2024,6D Polo Club ESD,Hardware,15,0,1,6,1,21,450,0,450
11-12-2024,6D Polo Club ESD,Hardware,21,0,10,0,1,12,4500,0,4500
12-12-2024,6D Polo Club ESD,Hardware,12,0,2,9,2,21,900,0,900
13-12-2024,6D Polo Club ESD,Hardware,21,0,0,0,0,21,0,0,0
14-12-2024,6D Polo Club ESD,Hardware,21,81,9,8,-5,96,4050,12150,-8100
15-12-2024,6D Polo Club ESD,Hardware,96,0,4,5,4,101,1800,0,1800
16-12-2024,6D Polo Club ESD,Hardware,101,0,97,3,-5,2,43650,0,43650
17-12-2024,6D Polo Club ESD,Hardware,2,0,2,5,0,5,900,0,900
18-12-2024,6D Polo Club ESD,Hardware,5,0,1,5,-5,4,450,0,450
19-12-2024,6D Polo Club ESD,Hardware,4,0,0,1,-1,4,0,0,0
20-12-2024,6D Polo Club ESD,Hardware,4,0,0,0,0,4,0,0,0
21-12-2024,6D Polo Club ESD,Hardware,4,0,2,4,1,7,900,0,900
22-12-2024,6D Polo Club ESD,Hardware,7,0,1,6,-4,8,450,0,450
23-12-2024,6D Polo Club ESD,Hardware,8,46,36,2,-4,16,16200,6900,9300
24-12-2024,6D Polo Club ESD,Hardware,16,0,5,4,-5,10,2250,0,2250
25-12-2024,6D Polo Club ESD,Hardware,10,0,0,0,0,10,0,0,0
26-12-2024,6D Polo Club ESD,Hardware,10,0,0,0,0,10,0,0,0
27-12-2024,6D Polo Club ESD,Hardware,10,0,0,0,0,10,0,0,0
28-12-2024,6D Polo Club ESD,Hardware,10,0,10,5,-1,4,4500,0,4500
29-12-2024,6D Polo Club ESD,Hardware,4,0,3,4,-4,1,1350,0,1350
30-12-2024,6D Polo Club ESD,Hardware,1,0,0,0,0,1,0,0,0
31-12-2024,6D Polo Club ESD,Hardware,1,0,1,5,-2,3,450,0,450
01-12-2023,6D Polo Club ESD 15 Series,Hardware,123,0,0,0,0,123,0,0,0
02-12-2023,6D Polo Club ESD 15 Series,Hardware,123,69,58,5,2,141,11600,5175,6425
03-12-2023,6D Polo Club ESD 15 Series,Hardware,141,0,107,5,-1,38,21400,0,21400
04-12-2023,6D Polo Club ESD 15 Series,Hardware,38,0,22,3,4,23,4400,0,4400
05-12-2023,6D Polo Club ESD 15 Series,Hardware,23,0,0,0,0,23,0,0,0
06-12-2023,6D Polo Club ESD 15 Series,Hardware,23,0,5,1,3,22,1000,0,1000
07-12-2023,6D Polo Club ESD 15 Series,Hardware,22,0,3,6,-3,22,600,0,600
08-12-2023,6D Polo Club ESD 15 Series,Hardware,22,0,0,0,0,22,0,0,0
09-12-2023,6D Polo Club ESD 15 Series,Hardware,22,0,0,0,0,22,0,0,0
10-12-2023,6D Polo Club ESD 15 Series,Hardware,22,99,52,8,3,80,10400,7425,2975
11-12-2023,6D Polo Club ESD 15 Series,Hardware,80,0,49,9,-5,35,9800,0,9800
12-12-2023,6D Polo Club ESD 15 Series,Hardware,35,0,5,5,-2,33,1000,0,1000
13-12-2023,6D Polo Club ESD 15 Series,Hardware,33,0,16,8,-3,22,3200,0,3200
14-12-2023,6D Polo Club ESD 15 Series,Hardware,22,0,0,5,-2,25,0,0,0
15-12-2023,6D Polo Club ESD 15 Series,Hardware,25,0,0,0,0,25,0,0,0
16-12-2023,6D Polo Club ESD 15 Series,Hardware,25,0,6,0,-1,18,1200,0,1200
17-12-2023,6D Polo Club ESD 15 Series,Hardware,18,48,32,1,-5,30,6400,3600,2800
18-12-2023,6D Polo Club ESD 15 Series,Hardware,30,0,19,8,2,21,3800,0,3800
19-12-2023,6D Polo Club ESD 15 Series,Hardware,21,0,11,0,-5,5,2200,0,2200
20-12-2023,6D Polo Club ESD 15 Series,Hardware,5,0,0,0,0,5,0,0,0
21-12-2023,6D Polo Club ESD 15 Series,Hardware,5,0,1,2,-4,2,200,0,200
22-12-2023,6D Polo Club ESD 15 Series,Hardware,2,0,0,0,0,2,0,0,0
23-12-2023,6D Polo Club ESD 15 Series,Hardware,2,0,2,9,-4,5,400,0,400
24-12-2023,6D Polo Club ESD 15 Series,Hardware,5,0,1,2,-5,1,200,0,200
25-12-2023,6D Polo Club ESD 15 Series,Hardware,1,0,0,0,2,3,0,0,0
26-12-2023,6D Polo Club ESD 15 Series,Hardware,3,48,17,7,0,41,3400,3600,-200
27-12-2023,6D Polo Club ESD 15 Series,Hardware,41,0,4,6,2,45,800,0,800
28-12-2023,6D Polo Club ESD 15 Series,Hardware,45,0,41,5,3,12,8200,0,8200
29-12-2023,6D Polo Club ESD 15 Series,Hardware,12,0,0,0,0,12,0,0,0
30-12-2023,6D Polo Club ESD 15 Series,Hardware,12,0,12,0,-5,0,2400,0,2400
31-12-2023,6D Polo Club ESD 15 Series,Hardware,0,0,0,6,4,10,0,0,0
01-01-2024,6D Polo Club ESD 15 Series,Hardware,10,0,0,0,0,10,0,0,0
02-01-2024,6D Polo Club ESD 15 Series,Hardware,10,0,7,9,4,16,1400,0,1400
03-01-2024,6D Polo Club ESD 15 Series,Hardware,16,48,54,6,0,16,10800,3600,7200
04-01-2024,6D Polo Club ESD 15 Series,Hardware,16,0,11,7,-2,10,2200,0,2200
05-01-2024,6D Polo Club ESD 15 Series,Hardware,10,0,0,0,0,10,0,0,0
06-01-2024,6D Polo Club ESD 15 Series,Hardware,10,0,8,8,3,13,1600,0,1600
07-01-2024,6D Polo Club ESD 15 Series,Hardware,13,0,9,0,4,8,1800,0,1800
08-01-2024,6D Polo Club ESD 15 Series,Hardware,8,0,5,4,-2,5,1000,0,1000
09-01-2024,6D Polo Club ESD 15 Series,Hardware,5,0,2,7,-5,5,400,0,400
10-01-2024,6D Polo Club ESD 15 Series,Hardware,5,0,4,6,-2,5,800,0,800
11-01-2024,6D Polo Club ESD 15 Series,Hardware,5,0,2,4,2,9,400,0,400
12-01-2024,6D Polo Club ESD 15 Series,Hardware,9,0,0,0,0,9,0,0,0
13-01-2024,6D Polo Club ESD 15 Series,Hardware,9,83,88,1,-2,3,17600,6225,11375
14-01-2024,6D Polo Club ESD 15 Series,Hardware,3,0,3,7,4,11,600,0,600
15-01-2024,6D Polo Club ESD 15 Series,Hardware,11,0,5,7,0,13,1000,0,1000
16-01-2024,6D Polo Club ESD 15 Series,Hardware,13,0,7,3,3,12,1400,0,1400
17-01-2024,6D Polo Club ESD 15 Series,Hardware,12,0,5,8,2,17,1000,0,1000
18-01-2024,6D Polo Club ESD 15 Series,Hardware,17,0,15,3,3,8,3000,0,3000
19-01-2024,6D Polo Club ESD 15 Series,Hardware,8,0,0,0,0,8,0,0,0
20-01-2024,6D Polo Club ESD 15 Series,Hardware,8,0,0,1,-1,8,0,0,0
21-01-2024,6D Polo Club ESD 15 Series,Hardware,8,0,0,4,-1,11,0,0,0
22-01-2024,6D Polo Club ESD 15 Series,Hardware,11,46,15,8,-5,45,3000,3450,-450
23-01-2024,6D Polo Club ESD 15 Series,Hardware,45,0,25,0,-1,19,5000,0,5000
24-01-2024,6D Polo Club ESD 15 Series,Hardware,19,0,15,5,2,11,3000,0,3000
25-01-2024,6D Polo Club ESD 15 Series,Hardware,11,0,4,8,-4,11,800,0,800
26-01-2024,6D Polo Club ESD 15 Series,Hardware,11,0,0,0,0,11,0,0,0
27-01-2024,6D Polo Club ESD 15 Series,Hardware,11,0,5,1,3,10,1000,0,1000
28-01-2024,6D Polo Club ESD 15 Series,Hardware,10,0,0,0,0,10,0,0,0
29-01-2024,6D Polo Club ESD 15 Series,Hardware,10,0,2,3,-4,7,400,0,400
30-01-2024,6D Polo Club ESD 15 Series,Hardware,7,0,5,0,-3,0,1000,0,1000
31-01-2024,6D Polo Club ESD 15 Series,Hardware,0,0,0,0,3,3,0,0,0
01-02-2024,6D Polo Club ESD 15 Series,Hardware,3,37,29,6,-4,13,5800,2775,3025
02-02-2024,6D Polo Club ESD 15 Series,Hardware,13,0,0,0,0,13,0,0,0
03-02-2024,6D Polo Club ESD 15 Series,Hardware,13,0,12,0,3,4,2400,0,2400
04-02-2024,6D Polo Club ESD 15 Series,Hardware,4,0,2,3,-1,4,400,0,400
05-02-2024,6D Polo Club ESD 15 Series,Hardware,4,0,0,0,0,4,0,0,0
06-02-2024,6D Polo Club ESD 15 Series,Hardware,4,0,3,3,2,6,600,0,600
07-02-2024,6D Polo Club ESD 15 Series,Hardware,6,0,2,3,1,8,400,0,400
08-02-2024,6D Polo Club ESD 15 Series,Hardware,8,0,0,0,0,8,0,0,0
09-02-2024,6D Polo Club ESD 15 Series,Hardware,8,0,0,0,0,8,0,0,0
10-02-2024,6D Polo Club ESD 15 Series,Hardware,8,0,1,2,-2,7,200,0,200
11-02-2024,6D Polo Club ESD 15 Series,Hardware,7,0,4,0,1,4,800,0,800
12-02-2024,6D Polo Club ESD 15 Series,Hardware,4,0,3,6,1,8,600,0,600
13-02-2024,6D Polo Club ESD 15 Series,Hardware,8,81,9,2,-4,78,1800,6075,-4275
14-02-2024,6D Polo Club ESD 15 Series,Hardware,78,0,6,8,0,80,1200,0,1200
15-02-2024,6D Polo Club ESD 15 Series,Hardware,80,0,61,2,-1,20,12200,0,12200
16-02-2024,6D Polo Club ESD 15 Series,Hardware,20,0,0,0,0,20,0,0,0
17-02-2024,6D Polo Club ESD 15 Series,Hardware,20,0,9,6,0,17,1800,0,1800
18-02-2024,6D Polo Club ESD 15 Series,Hardware,17,0,1,0,1,17,200,0,200
19-02-2024,6D Polo Club ESD 15 Series,Hardware,17,0,9,3,-1,10,1800,0,1800
20-02-2024,6D Polo Club ESD 15 Series,Hardware,10,0,2,9,2,19,400,0,400
21-02-2024,6D Polo Club ESD 15 Series,Hardware,19,0,0,0,0,19,0,0,0
22-02-2024,6D Polo Club ESD 15 Series,Hardware,19,0,10,7,2,18,2000,0,2000
23-02-2024,6D Polo Club ESD 15 Series,Hardware,18,0,0,0,0,18,0,0,0
24-02-2024,6D Polo Club ESD 15 Series,Hardware,18,24,10,9,3,44,2000,1800,200
25-02-2024,6D Polo Club ESD 15 Series,Hardware,44,0,38,5,-1,10,7600,0,7600
26-02-2024,6D Polo Club ESD 15 Series,Hardware,10,0,4,9,-5,10,800,0,800
27-02-2024,6D Polo Club ESD 15 Series,Hardware,10,0,0,0,0,10,0,0,0
28-02-2024,6D Polo Club ESD 15 Series,Hardware,10,0,6,5,-1,8,1200,0,1200
29-02-2024,6D Polo Club ESD 15 Series,Hardware,8,0,5,1,3,7,1000,0,1000
01-03-2024,6D Polo Club ESD 15 Series,Hardware,7,0,0,0,0,7,0,0,0
02-03-2024,6D Polo Club ESD 15 Series,Hardware,7,0,2,6,2,13,400,0,400
03-03-2024,6D Polo Club ESD 15 Series,Hardware,13,0,4,2,1,12,800,0,800
04-03-2024,6D Polo Club ESD 15 Series,Hardware,12,0,0,0,0,12,0,0,0
05-03-2024,6D Polo Club ESD 15 Series,Hardware,12,0,0,5,-5,12,0,0,0
06-03-2024,6D Polo Club ESD 15 Series,Hardware,12,0,11,2,3,6,2200,0,2200
07-03-2024,6D Polo Club ESD 15 Series,Hardware,6,0,1,9,-3,11,200,0,200
08-03-2024,6D Polo Club ESD 15 Series,Hardware,11,0,0,0,0,11,0,0,0
09-03-2024,6D Polo Club ESD 15 Series,Hardware,11,58,15,1,-5,50,3000,4350,-1350
10-03-2024,6D Polo Club ESD 15 Series,Hardware,50,0,12,2,1,41,2400,0,2400
11-03-2024,6D Polo Club ESD 15 Series,Hardware,41,0,17,9,1,34,3400,0,3400
12-03-2024,6D Polo Club ESD 15 Series,Hardware,34,0,0,0,0,34,0,0,0
13-03-2024,6D Polo Club ESD 15 Series,Hardware,34,0,0,9,-1,42,0,0,0
14-03-2024,6D Polo Club ESD 15 Series,Hardware,42,0,18,3,-1,26,3600,0,3600
15-03-2024,6D Polo Club ESD 15 Series,Hardware,26,0,0,0,0,26,0,0,0
16-03-2024,6D Polo Club ESD 15 Series,Hardware,26,47,62,7,-5,13,12400,3525,8875
17-03-2024,6D Polo Club ESD 15 Series,Hardware,13,0,10,8,3,14,2000,0,2000
18-03-2024,6D Polo Club ESD 15 Series,Hardware,14,0,4,8,2,20,800,0,800
19-03-2024,6D Polo Club ESD 15 Series,Hardware,20,0,7,0,0,13,1400,0,1400
20-03-2024,6D Polo Club ESD 15 Series,Hardware,13,0,8,2,-3,4,1600,0,1600
21-03-2024,6D Polo Club ESD 15 Series,Hardware,4,0,3,8,-3,6,600,0,600
22-03-2024,6D Polo Club ESD 15 Series,Hardware,6,0,0,0,0,6,0,0,0
23-03-2024,6D Polo Club ESD 15 Series,Hardware,6,0,0,0,0,6,0,0,0
24-03-2024,6D Polo Club ESD 15 Series,Hardware,6,0,6,8,-5,3,1200,0,1200
25-03-2024,6D Polo Club ESD 15 Series,Hardware,3,85,70,0,-1,17,14000,6375,7625
26-03-2024,6D Polo Club ESD 15 Series,Hardware,17,0,0,0,0,17,0,0,0
27-03-2024,6D Polo Club ESD 15 Series,Hardware,17,0,16,1,-5,0,3200,0,3200
28-03-2024,6D Polo Club ESD 15 Series,Hardware,0,0,0,8,-5,3,0,0,0
29-03-2024,6D Polo Club ESD 15 Series,Hardware,3,0,0,0,0,3,0,0,0
30-03-2024,6D Polo Club ESD 15 Series,Hardware,3,0,3,6,-4,2,600,0,600
31-03-2024,6D Polo Club ESD 15 Series,Hardware,2,0,1,5,3,9,200,0,200
01-04-2024,6D Polo Club ESD 15 Series,Hardware,9,0,9,7,-1,6,1800,0,1800
02-04-2024,6D Polo Club ESD 15 Series,Hardware,6,0,2,4,-3,5,400,0,400
03-04-2024,6D Polo Club ESD 15 Series,Hardware,5,0,5,6,0,6,1000,0,1000
04-04-2024,6D Polo Club ESD 15 Series,Hardware,6,0,6,7,-1,6,1200,0,1200
05-04-2024,6D Polo Club ESD 15 Series,Hardware,6,0,0,0,0,6,0,0,0
06-04-2024,6D Polo Club ESD 15 Series,Hardware,6,95,6,0,-4,91,1200,7125,-5925
07-04-2024,6D Polo Club ESD 15 Series,Hardware,91,0,77,7,-4,17,15400,0,15400
08-04-2024,6D Polo Club ESD 15 Series,Hardware,17,0,14,8,-4,7,2800,0,2800
09-04-2024,6D Polo Club ESD 15 Series,Hardware,7,0,7,1,1,2,1400,0,1400
10-04-2024,6D Polo Club ESD 15 Series,Hardware,2,0,0,0,0,2,0,0,0
11-04-2024,6D Polo Club ESD 15 Series,Hardware,2,0,0,0,0,2,0,0,0
12-04-2024,6D Polo Club ESD 15 Series,Hardware,2,0,0,0,0,2,0,0,0
13-04-2024,6D Polo Club ESD 15 Series,Hardware,2,0,0,0,0,2,0,0,0
14-04-2024,6D Polo Club ESD 15 Series,Hardware,2,21,10,3,1,17,2000,1575,425
15-04-2024,6D Polo Club ESD 15 Series,Hardware,17,0,15,7,3,12,3000,0,3000
16-04-2024,6D Polo Club ESD 15 Series,Hardware,12,0,8,8,-1,11,1600,0,1600
17-04-2024,6D Polo Club ESD 15 Series,Hardware,11,0,10,3,0,4,2000,0,2000
18-04-2024,6D Polo Club ESD 15 Series,Hardware,4,0,4,5,-1,4,800,0,800
19-04-2024,6D Polo Club ESD 15 Series,Hardware,4,0,0,0,0,4,0,0,0
20-04-2024,6D Polo Club ESD 15 Series,Hardware,4,0,1,7,-2,8,200,0,200
21-04-2024,6D Polo Club ESD 15 Series,Hardware,8,39,29,8,2,28,5800,2925,2875
22-04-2024,6D Polo Club ESD 15 Series,Hardware,28,0,17,7,-3,15,3400,0,3400
23-04-2024,6D Polo Club ESD 15 Series,Hardware,15,0,2,8,-1,20,400,0,400
24-04-2024,6D Polo Club ESD 15 Series,Hardware,20,0,3,6,3,26,600,0,600
25-04-2024,6D Polo Club ESD 15 Series,Hardware,26,0,1,4,-2,27,200,0,200
26-04-2024,6D Polo Club ESD 15 Series,Hardware,27,0,0,0,0,27,0,0,0
27-04-2024,6D Polo Club ESD 15 Series,Hardware,27,0,12,5,1,21,2400,0,2400
28-04-2024,6D Polo Club ESD 15 Series,Hardware,21,0,1,8,1,29,200,0,200
29-04-2024,6D Polo Club ESD 15 Series,Hardware,29,0,17,3,1,16,3400,0,3400
30-04-2024,6D Polo Club ESD 15 Series,Hardware,16,24,23,7,-3,21,4600,1800,2800
01-05-2024,6D Polo Club ESD 15 Series,Hardware,21,0,0,0,0,21,0,0,0
02-05-2024,6D Polo Club ESD 15 Series,Hardware,21,0,18,9,3,15,3600,0,3600
03-05-2024,6D Polo Club ESD 15 Series,Hardware,15,0,0,0,0,15,0,0,0
04-05-2024,6D Polo Club ESD 15 Series,Hardware,15,0,3,7,0,19,600,0,600
05-05-2024,6D Polo Club ESD 15 Series,Hardware,19,0,9,6,2,18,1800,0,1800
06-05-2024,6D Polo Club ESD 15 Series,Hardware,18,0,13,8,1,14,2600,0,2600
07-05-2024,6D Polo Club ESD 15 Series,Hardware,14,0,3,4,-1,14,600,0,600
08-05-2024,6D Polo Club ESD 15 Series,Hardware,14,0,9,6,3,14,1800,0,1800
09-05-2024,6D Polo Club ESD 15 Series,Hardware,14,22,25,6,-3,14,5000,1650,3350
10-05-2024,6D Polo Club ESD 15 Series,Hardware,14,0,0,0,0,14,0,0,0
11-05-2024,6D Polo Club ESD 15 Series,Hardware,14,0,12,7,-2,7,2400,0,2400
12-05-2024,6D Polo Club ESD 15 Series,Hardware,7,0,5,4,-5,1,1000,0,1000
13-05-2024,6D Polo Club ESD 15 Series,Hardware,1,0,1,7,-1,6,200,0,200
14-05-2024,6D Polo Club ESD 15 Series,Hardware,6,0,1,4,2,11,200,0,200
15-05-2024,6D Polo Club ESD 15 Series,Hardware,11,0,5,3,0,9,1000,0,1000
16-05-2024,6D Polo Club ESD 15 Series,Hardware,9,0,5,6,4,14,1000,0,1000
17-05-2024,6D Polo Club ESD 15 Series,Hardware,14,0,0,0,0,14,0,0,0
18-05-2024,6D Polo Club ESD 15 Series,Hardware,14,0,1,8,3,24,200,0,200
19-05-2024,6D Polo Club ESD 15 Series,Hardware,24,70,0,3,4,101,0,5250,-5250
20-05-2024,6D Polo Club ESD 15 Series,Hardware,101,0,10,5,4,100,2000,0,2000
21-05-2024,6D Polo Club ESD 15 Series,Hardware,100,0,84,3,-2,17,16800,0,16800
22-05-2024,6D Polo Club ESD 15 Series,Hardware,17,0,4,6,2,21,800,0,800
23-05-2024,6D Polo Club ESD 15 Series,Hardware,21,0,19,5,2,9,3800,0,3800
24-05-2024,6D Polo Club ESD 15 Series,Hardware,9,0,0,0,0,9,0,0,0
25-05-2024,6D Polo Club ESD 15 Series,Hardware,9,0,1,4,2,14,200,0,200
26-05-2024,6D Polo Club ESD 15 Series,Hardware,14,0,0,5,0,19,0,0,0
27-05-2024,6D Polo Club ESD 15 Series,Hardware,19,0,6,0,-4,9,1200,0,1200
28-05-2024,6D Polo Club ESD 15 Series,Hardware,9,0,0,0,0,9,0,0,0
29-05-2024,6D Polo Club ESD 15 Series,Hardware,9,74,1,4,2,88,200,5550,-5350
30-05-2024,6D Polo Club ESD 15 Series,Hardware,88,0,83,6,0,11,16600,0,16600
31-05-2024,6D Polo Club ESD 15 Series,Hardware,11,0,0,0,0,11,0,0,0
01-06-2024,6D Polo Club ESD 15 Series,Hardware,11,0,5,9,-2,13,1000,0,1000
02-06-2024,6D Polo Club ESD 15 Series,Hardware,13,0,5,4,2,14,1000,0,1000
03-06-2024,6D Polo Club ESD 15 Series,Hardware,14,0,4,6,-1,15,800,0,800
04-06-2024,6D Polo Club ESD 15 Series,Hardware,15,0,0,0,0,15,0,0,0
05-06-2024,6D Polo Club ESD 15 Series,Hardware,15,0,6,6,-5,10,1200,0,1200
06-06-2024,6D Polo Club ESD 15 Series,Hardware,10,0,0,2,-4,8,0,0,0
07-06-2024,6D Polo Club ESD 15 Series,Hardware,8,0,0,0,0,8,0,0,0
08-06-2024,6D Polo Club ESD 15 Series,Hardware,8,48,39,4,1,22,7800,3600,4200
09-06-2024,6D Polo Club ESD 15 Series,Hardware,22,0,16,4,4,14,3200,0,3200
